Type,AB,Site,Impurity,true val,mean,std
II-VI,CdO,M_B,Cs,0,0.226104807,0.074965836
II-VI,CdO,M_B,Be,0,0.374556907,0.094358597
II-VI,CdO,M_B,Mg,0,0.329815811,0.123810878
II-VI,CdO,M_B,Ca,0,0.362302167,0.114430792
II-VI,CdO,M_B,Sr,0,0.400387686,0.129165557
II-VI,CdO,M_B,Ba,0,0.341630564,0.13664102
II-VI,CdO,M_B,B,0,0.39790048,0.065490177
II-VI,CdO,M_B,Al,0,0.227266887,0.115358324
II-VI,CdO,M_B,Ga,0,0.242147594,0.125399014
II-VI,CdO,M_B,In,0,0.209285702,0.139547396
II-VI,CdO,M_B,Tl,0,0.208880737,0.14464708
II-VI,CdO,M_B,C,0,0.219319159,0.09308795
II-VI,CdO,M_B,Si,0,0.204705944,0.077374614
II-VI,CdO,M_B,Ge,0,0.211426401,0.09677039
II-VI,CdO,M_B,Sn,0,0.199239543,0.126562103
II-VI,CdO,M_B,Pb,0,0.145289533,0.125238995
II-VI,CdO,M_B,N,0,0.438100968,0.078314067
II-VI,CdO,M_B,P,0,0.212963721,0.092038556
II-VI,CdO,M_B,As,0,0.238769788,0.099186165
II-VI,CdO,M_B,Sb,0,0.23194194,0.113870868
II-VI,CdO,M_B,Bi,0,0.191807853,0.131298932
II-VI,CdO,M_B,O,0,0.172117563,0.10320008
II-VI,CdO,M_B,S,0,0.174577306,0.074968625
II-VI,CdO,M_B,Se,0,0.150796162,0.086189378
II-VI,CdO,M_B,Te,0,0.202271374,0.10239493
II-VI,CdO,M_B,F,0,0.006041809,0.08123502
II-VI,CdO,M_B,Cl,0,-0.02940081,0.083213881
II-VI,CdO,M_B,Br,0,-0.065422708,0.102733611
II-VI,CdO,M_B,I,0,-0.006044722,0.10720749
II-VI,CdO,M_B,Sc,0,0.365921595,0.171610924
II-VI,CdO,M_B,Ti,0,0.308114051,0.154234464
II-VI,CdO,M_B,V,0,0.324437318,0.151197947
II-VI,CdO,M_B,Cr,0,0.226678284,0.132613271
II-VI,CdO,M_B,Mn,0,0.357413125,0.121992544
II-VI,CdO,M_B,Fe,0,0.286760191,0.125679541
II-VI,CdO,M_B,Co,0,0.23247113,0.116103058
II-VI,CdO,M_B,Ni,0,0.217487986,0.108005325
II-VI,CdO,M_B,Cu,0,0.209406416,0.09876586
II-VI,CdO,M_B,Zn,0,0.386002382,0.090580515
II-VI,CdO,M_B,Y,0,0.355172171,0.1417745
II-VI,CdO,M_B,Zr,0,0.304193166,0.155437977
II-VI,CdO,M_B,Nb,0,0.216152247,0.129648753
II-VI,CdO,M_B,Mo,0,0.205753959,0.124510151
II-VI,CdO,M_B,Tc,0,0.26910498,0.125579442
II-VI,CdO,M_B,Ru,0,0.180153127,0.126834019
II-VI,CdO,M_B,Rh,0,0.169566371,0.129006188
II-VI,CdO,M_B,Pd,0,0.250147356,0.12161271
II-VI,CdO,M_B,Ag,0,0.17267084,0.112829422
II-VI,CdO,M_B,Cd,0,0.348986034,0.108555218
II-VI,CdO,M_B,La,0,0.281767699,0.155305265
II-VI,CdO,M_B,Hf,0,0.319590335,0.141519823
II-VI,CdO,M_B,Ta,0,0.2467268,0.126724916
II-VI,CdO,M_B,W,0,0.181054098,0.108743257
II-VI,CdO,M_B,Re,0,0.330648594,0.130546357
II-VI,CdO,M_B,Os,0,0.232983859,0.108359893
II-VI,CdO,M_B,Ir,0,0.209525334,0.108929537
II-VI,CdO,M_B,Pt,0,0.189044941,0.103370376
II-VI,CdO,M_B,Au,0,0.084133881,0.089552611
II-VI,CdO,M_B,Hg,0,0.281280066,0.130157913
II-VI,CdO,M_B,Ce,0,0.282743499,0.153209025
II-VI,CdO,M_B,Pr,0,0.276130613,0.152569076
II-VI,CdO,M_B,Nd,0,0.277245237,0.154594685
II-VI,CdO,M_B,Pm,0,0.274032454,0.149799023
II-VI,CdO,M_B,Sm,0,0.277184027,0.155512711
II-VI,CdO,M_B,Eu,0,0.276463214,0.155248652
II-VI,CdO,M_B,Gd,0,0.282807425,0.147608045
II-VI,CdO,M_B,Tb,0,0.269654766,0.151994371
II-VI,CdO,M_B,Dy,0,0.246691716,0.156465398
II-VI,CdO,M_B,Ho,0,0.249347085,0.150669053
II-VI,CdO,M_B,Er,0,0.244440359,0.155175849
II-VI,CdO,M_B,Tm,0,0.247432798,0.156053339
II-VI,CdO,M_B,Yb,0,0.242459906,0.157077069
II-VI,CdO,M_B,Lu,0,0.226346117,0.160238114
II-VI,CdO,M_i_A,Li,0,-0.421431049,0.029424985
II-VI,CdO,M_i_A,Na,0,-0.402849918,0.020045706
II-VI,CdO,M_i_A,K,0,-0.202345793,0.067069857
II-VI,CdO,M_i_A,Rb,0,-0.065096187,0.053701898
II-VI,CdO,M_i_A,Cs,0,-0.131392224,0.091185692
II-VI,CdO,M_i_A,Be,0,0.597434884,0.105470226
II-VI,CdO,M_i_A,Mg,0,0.773773525,0.080380224
II-VI,CdO,M_i_A,Ca,0,0.941340084,0.039860497
II-VI,CdO,M_i_A,Sr,0,0.952571976,0.081023875
II-VI,CdO,M_i_A,Ba,0,1.043852925,0.063770524
II-VI,CdO,M_i_A,B,0,0.007388451,0.129567232
II-VI,CdO,M_i_A,Al,0,0.717610459,0.027402997
II-VI,CdO,M_i_A,Ga,0,0.672205674,0.025397857
II-VI,CdO,M_i_A,In,0,0.705139013,0.01893887
II-VI,CdO,M_i_A,Tl,0,0.28327489,0.0678736
II-VI,CdO,M_i_A,C,0,0.004457282,0.054828104
II-VI,CdO,M_i_A,Si,0,0.836167365,0.100223326
II-VI,CdO,M_i_A,Ge,0,0.833044205,0.057203528
II-VI,CdO,M_i_A,Sn,0,0.938698487,0.064761603
II-VI,CdO,M_i_A,Pb,0,0.870646986,0.062638468
II-VI,CdO,M_i_A,N,0,-0.217812704,0.131709243
II-VI,CdO,M_i_A,P,0,0.435645385,0.029301861
II-VI,CdO,M_i_A,As,0,0.594817454,0.038608443
II-VI,CdO,M_i_A,Sb,0,0.725673531,0.030114077
II-VI,CdO,M_i_A,Bi,0,0.780928821,0.034045138
II-VI,CdO,M_i_A,O,0,-0.513909793,0.038556818
II-VI,CdO,M_i_A,S,0,0.096591552,0.038117801
II-VI,CdO,M_i_A,Se,0,0.461611567,0.065262197
II-VI,CdO,M_i_A,Te,0,0.627319387,0.02917745
II-VI,CdO,M_i_A,F,0,-0.426314535,0.064971626
II-VI,CdO,M_i_A,Cl,0,-0.28747976,0.061928613
II-VI,CdO,M_i_A,Br,0,-0.169397018,0.055975909
II-VI,CdO,M_i_A,I,0,0.045092259,0.056868146
II-VI,CdO,M_i_A,Sc,0,0.977399328,0.092980222
II-VI,CdO,M_i_A,Ti,0,0.974463727,0.070115765
II-VI,CdO,M_i_A,V,0,0.852328551,0.036456532
II-VI,CdO,M_i_A,Cr,0,0.285925403,0.099693371
II-VI,CdO,M_i_A,Mn,0,0.756577322,0.056950731
II-VI,CdO,M_i_A,Fe,0,0.462051871,0.031688717
II-VI,CdO,M_i_A,Co,0,0.033788929,0.070729783
II-VI,CdO,M_i_A,Ni,0,0.054984069,0.074297593
II-VI,CdO,M_i_A,Cu,0,-0.249192326,0.060828819
II-VI,CdO,M_i_A,Zn,0,0.645383753,0.016023912
II-VI,CdO,M_i_A,Y,0,0.984126558,0.090423874
II-VI,CdO,M_i_A,Zr,0,0.984485091,0.071002942
II-VI,CdO,M_i_A,Nb,0,0.989535134,0.063603448
II-VI,CdO,M_i_A,Mo,0,0.550532406,0.08216619
II-VI,CdO,M_i_A,Tc,0,0.702427861,0.038239873
II-VI,CdO,M_i_A,Ru,0,0.415721854,0.062062048
II-VI,CdO,M_i_A,Rh,0,0.066972063,0.094480546
II-VI,CdO,M_i_A,Pd,0,-0.104953748,0.081361482
II-VI,CdO,M_i_A,Ag,0,-0.30474781,0.051137611
II-VI,CdO,M_i_A,Cd,0,0.604114905,0.034502
II-VI,CdO,M_i_A,La,0,1.005982573,0.050654035
II-VI,CdO,M_i_A,Hf,0,1.0401558,0.064240012
II-VI,CdO,M_i_A,Ta,0,0.964791783,0.0637485
II-VI,CdO,M_i_A,W,0,0.495604497,0.052998427
II-VI,CdO,M_i_A,Re,0,0.762475344,0.059409628
II-VI,CdO,M_i_A,Os,0,0.456521005,0.027729178
II-VI,CdO,M_i_A,Ir,0,0.391260783,0.038878416
II-VI,CdO,M_i_A,Pt,0,0.028649889,0.094462113
II-VI,CdO,M_i_A,Au,0,-0.253009959,0.057669581
II-VI,CdO,M_i_A,Hg,0,0.6371842,0.042955693
II-VI,CdO,M_i_A,Ce,0,1.059429462,0.057469347
II-VI,CdO,M_i_A,Pr,0,1.048168181,0.058595359
II-VI,CdO,M_i_A,Nd,0,1.046334943,0.057449536
II-VI,CdO,M_i_A,Pm,0,1.039830098,0.053183649
II-VI,CdO,M_i_A,Sm,0,0.991801625,0.057427236
II-VI,CdO,M_i_A,Eu,0,0.940812957,0.041987912
II-VI,CdO,M_i_A,Gd,0,0.985450201,0.072202629
II-VI,CdO,M_i_A,Tb,0,1.001549476,0.064243512
II-VI,CdO,M_i_A,Dy,0,0.987794677,0.066369112
II-VI,CdO,M_i_A,Ho,0,0.993778103,0.065991783
II-VI,CdO,M_i_A,Er,0,0.996522737,0.06687752
II-VI,CdO,M_i_A,Tm,0,0.995187054,0.066528434
II-VI,CdO,M_i_A,Yb,0,0.971711488,0.052433487
II-VI,CdO,M_i_A,Lu,0,0.990022505,0.052859175
II-VI,CdO,M_i_B,Li,0,-0.422092543,0.028648614
II-VI,CdO,M_i_B,Na,0,-0.402891417,0.019940232
II-VI,CdO,M_i_B,K,0,-0.203211657,0.067488385
II-VI,CdO,M_i_B,Rb,0,-0.066305266,0.054193722
II-VI,CdO,M_i_B,Cs,0,-0.131541556,0.091231418
II-VI,CdO,M_i_B,Be,0,0.597590071,0.105628151
II-VI,CdO,M_i_B,Mg,0,0.773426025,0.080634142
II-VI,CdO,M_i_B,Ca,0,0.941706014,0.039685921
II-VI,CdO,M_i_B,Sr,0,0.949432033,0.081936459
II-VI,CdO,M_i_B,Ba,0,1.045502238,0.063351423
II-VI,CdO,M_i_B,B,0,0.007304317,0.129655166
II-VI,CdO,M_i_B,Al,0,0.717282754,0.027405151
II-VI,CdO,M_i_B,Ga,0,0.673108688,0.024011624
II-VI,CdO,M_i_B,In,0,0.705971165,0.019234686
II-VI,CdO,M_i_B,Tl,0,0.283125558,0.068112076
II-VI,CdO,M_i_B,C,0,0.004812426,0.054881454
II-VI,CdO,M_i_B,Si,0,0.835009407,0.099804692
II-VI,CdO,M_i_B,Ge,0,0.833328187,0.057234982
II-VI,CdO,M_i_B,Sn,0,0.940164663,0.063601853
II-VI,CdO,M_i_B,Pb,0,0.871022445,0.062454519
II-VI,CdO,M_i_B,N,0,-0.217111276,0.132007436
II-VI,CdO,M_i_B,P,0,0.431697832,0.033150726
II-VI,CdO,M_i_B,As,0,0.593693024,0.039504161
II-VI,CdO,M_i_B,Sb,0,0.726639417,0.028803976
II-VI,CdO,M_i_B,Bi,0,0.78130428,0.033850362
II-VI,CdO,M_i_B,O,0,-0.515051038,0.038542969
II-VI,CdO,M_i_B,S,0,0.0841638,0.039029998
II-VI,CdO,M_i_B,Se,0,0.461885487,0.065379805
II-VI,CdO,M_i_B,Te,0,0.627216582,0.029247169
II-VI,CdO,M_i_B,F,0,-0.428066442,0.066045042
II-VI,CdO,M_i_B,Cl,0,-0.288674541,0.061891578
II-VI,CdO,M_i_B,Br,0,-0.169935756,0.055580396
II-VI,CdO,M_i_B,I,0,0.044283471,0.055715448
II-VI,CdO,M_i_B,Sc,0,0.977927064,0.092503356
II-VI,CdO,M_i_B,Ti,0,0.975980741,0.069014039
II-VI,CdO,M_i_B,V,0,0.854151552,0.035359549
II-VI,CdO,M_i_B,Cr,0,0.284642188,0.099001813
II-VI,CdO,M_i_B,Mn,0,0.757031482,0.057717969
II-VI,CdO,M_i_B,Fe,0,0.461873578,0.031329852
II-VI,CdO,M_i_B,Co,0,0.033066895,0.071109809
II-VI,CdO,M_i_B,Ni,0,0.053830104,0.073991864
II-VI,CdO,M_i_B,Cu,0,-0.250146478,0.060503847
II-VI,CdO,M_i_B,Zn,0,0.64549318,0.015849417
II-VI,CdO,M_i_B,Y,0,0.980828432,0.092388102
II-VI,CdO,M_i_B,Zr,0,0.983455088,0.072418947
II-VI,CdO,M_i_B,Nb,0,0.988777419,0.064823747
II-VI,CdO,M_i_B,Mo,0,0.550122112,0.082766645
II-VI,CdO,M_i_B,Tc,0,0.700258913,0.036498064
II-VI,CdO,M_i_B,Ru,0,0.41485479,0.06233093
II-VI,CdO,M_i_B,Rh,0,0.066802688,0.093686554
II-VI,CdO,M_i_B,Pd,0,-0.106567882,0.079613462
II-VI,CdO,M_i_B,Ag,0,-0.308164894,0.051174976
II-VI,CdO,M_i_B,Cd,0,0.605314468,0.035444461
II-VI,CdO,M_i_B,La,0,1.007275912,0.049997406
II-VI,CdO,M_i_B,Hf,0,1.04053126,0.064058532
II-VI,CdO,M_i_B,Ta,0,0.965046004,0.063658963
II-VI,CdO,M_i_B,W,0,0.495331779,0.053547193
II-VI,CdO,M_i_B,Re,0,0.762475344,0.059409628
II-VI,CdO,M_i_B,Os,0,0.456518857,0.02770571
II-VI,CdO,M_i_B,Ir,0,0.391258635,0.038826114
II-VI,CdO,M_i_B,Pt,0,0.028649889,0.094462113
II-VI,CdO,M_i_B,Au,0,-0.253009959,0.057669581
II-VI,CdO,M_i_B,Hg,0,0.637148152,0.043365186
II-VI,CdO,M_i_B,Ce,0,1.059936104,0.056929734
II-VI,CdO,M_i_B,Pr,0,1.048674823,0.058036835
II-VI,CdO,M_i_B,Nd,0,1.046841585,0.056890504
II-VI,CdO,M_i_B,Pm,0,1.04033674,0.052613372
II-VI,CdO,M_i_B,Sm,0,0.992308267,0.056884613
II-VI,CdO,M_i_B,Eu,0,0.941319599,0.041410575
II-VI,CdO,M_i_B,Gd,0,0.985956843,0.071630369
II-VI,CdO,M_i_B,Tb,0,1.001993439,0.063791342
II-VI,CdO,M_i_B,Dy,0,0.98823864,0.065930974
II-VI,CdO,M_i_B,Ho,0,0.994222066,0.065541977
II-VI,CdO,M_i_B,Er,0,0.9969667,0.066460954
II-VI,CdO,M_i_B,Tm,0,0.995631018,0.06611034
II-VI,CdO,M_i_B,Yb,0,0.972155451,0.051942932
II-VI,CdO,M_i_B,Lu,0,0.990466468,0.052416408
II-VI,CdO,M_i_neut,Li,0,-0.421779216,0.029787466
II-VI,CdO,M_i_neut,Na,0,-0.40283596,0.020256888
II-VI,CdO,M_i_neut,K,0,-0.20229316,0.067150099
II-VI,CdO,M_i_neut,Rb,0,-0.064549205,0.053728408
II-VI,CdO,M_i_neut,Cs,0,-0.131392224,0.091185692
II-VI,CdO,M_i_neut,Be,0,0.597434884,0.105470226
II-VI,CdO,M_i_neut,Mg,0,0.773988759,0.080312881
II-VI,CdO,M_i_neut,Ca,0,0.94131341,0.04005511
II-VI,CdO,M_i_neut,Sr,0,0.952881879,0.081102829
II-VI,CdO,M_i_neut,Ba,0,1.043790247,0.063848756
II-VI,CdO,M_i_neut,B,0,0.006847536,0.129190287
II-VI,CdO,M_i_neut,Al,0,0.717610459,0.027402997
II-VI,CdO,M_i_neut,Ga,0,0.672205674,0.025397857
II-VI,CdO,M_i_neut,In,0,0.704772539,0.019556101
II-VI,CdO,M_i_neut,Tl,0,0.283125558,0.068112076
II-VI,CdO,M_i_neut,C,0,0.004302776,0.054807775
II-VI,CdO,M_i_neut,Si,0,0.836306689,0.100315024
II-VI,CdO,M_i_neut,Ge,0,0.832796425,0.057536386
II-VI,CdO,M_i_neut,Sn,0,0.938517873,0.064735539
II-VI,CdO,M_i_neut,Pb,0,0.871022445,0.062454519
II-VI,CdO,M_i_neut,N,0,-0.217812704,0.131709243
II-VI,CdO,M_i_neut,P,0,0.435801943,0.029442189
II-VI,CdO,M_i_neut,As,0,0.594445599,0.038489753
II-VI,CdO,M_i_neut,Sb,0,0.725673531,0.030114077
II-VI,CdO,M_i_neut,Bi,0,0.78130428,0.033850362
II-VI,CdO,M_i_neut,O,0,-0.513557846,0.038495728
II-VI,CdO,M_i_neut,S,0,0.097152582,0.038432643
II-VI,CdO,M_i_neut,Se,0,0.461611567,0.065262197
II-VI,CdO,M_i_neut,Te,0,0.62742294,0.029281684
II-VI,CdO,M_i_neut,F,0,-0.425977329,0.064983119
II-VI,CdO,M_i_neut,Cl,0,-0.286575149,0.062275855
II-VI,CdO,M_i_neut,Br,0,-0.168428293,0.056462482
II-VI,CdO,M_i_neut,I,0,0.045092259,0.056868146
II-VI,CdO,M_i_neut,Sc,0,0.976970216,0.09347859
II-VI,CdO,M_i_neut,Ti,0,0.974306881,0.070206788
II-VI,CdO,M_i_neut,V,0,0.852432705,0.036342338
II-VI,CdO,M_i_neut,Cr,0,0.286171898,0.099195429
II-VI,CdO,M_i_neut,Mn,0,0.75610095,0.056881568
II-VI,CdO,M_i_neut,Fe,0,0.462051871,0.031688717
II-VI,CdO,M_i_neut,Co,0,0.034404542,0.070584936
II-VI,CdO,M_i_neut,Ni,0,0.055153547,0.074541887
II-VI,CdO,M_i_neut,Cu,0,-0.249020222,0.061125017
II-VI,CdO,M_i_neut,Zn,0,0.645155253,0.016282835
II-VI,CdO,M_i_neut,Y,0,0.983985492,0.09029848
II-VI,CdO,M_i_neut,Zr,0,0.984654005,0.071026552
II-VI,CdO,M_i_neut,Nb,0,0.9908371,0.062805697
II-VI,CdO,M_i_neut,Mo,0,0.550706243,0.08227649
II-VI,CdO,M_i_neut,Tc,0,0.702398754,0.038743524
II-VI,CdO,M_i_neut,Ru,0,0.416103475,0.062107265
II-VI,CdO,M_i_neut,Rh,0,0.067161068,0.094138016
II-VI,CdO,M_i_neut,Pd,0,-0.104953748,0.081361482
II-VI,CdO,M_i_neut,Ag,0,-0.30474781,0.051137611
II-VI,CdO,M_i_neut,Cd,0,0.603594673,0.034879281
II-VI,CdO,M_i_neut,La,0,1.005982573,0.050654035
II-VI,CdO,M_i_neut,Hf,0,1.040404278,0.064162517
II-VI,CdO,M_i_neut,Ta,0,0.964919022,0.063703067
II-VI,CdO,M_i_neut,W,0,0.495331779,0.053547193
II-VI,CdO,M_i_neut,Re,0,0.762475344,0.059409628
II-VI,CdO,M_i_neut,Os,0,0.456518857,0.02770571
II-VI,CdO,M_i_neut,Ir,0,0.391258635,0.038826114
II-VI,CdO,M_i_neut,Pt,0,0.028649889,0.094462113
II-VI,CdO,M_i_neut,Au,0,-0.253009959,0.057669581
II-VI,CdO,M_i_neut,Hg,0,0.637148152,0.043365186
II-VI,CdO,M_i_neut,Ce,0,1.059429462,0.057469347
II-VI,CdO,M_i_neut,Pr,0,1.048168181,0.058595359
II-VI,CdO,M_i_neut,Nd,0,1.046334943,0.057449536
II-VI,CdO,M_i_neut,Pm,0,1.039830098,0.053183649
II-VI,CdO,M_i_neut,Sm,0,0.991801625,0.057427236
II-VI,CdO,M_i_neut,Eu,0,0.940812957,0.041987912
II-VI,CdO,M_i_neut,Gd,0,0.985450201,0.072202629
II-VI,CdO,M_i_neut,Tb,0,1.001549476,0.064243512
II-VI,CdO,M_i_neut,Dy,0,0.987794677,0.066369112
II-VI,CdO,M_i_neut,Ho,0,0.993967845,0.065919265
II-VI,CdO,M_i_neut,Er,0,0.996712479,0.066818905
II-VI,CdO,M_i_neut,Tm,0,0.995376796,0.06646272
II-VI,CdO,M_i_neut,Yb,0,0.97190123,0.052295015
II-VI,CdO,M_i_neut,Lu,0,0.990339487,0.052592064
II-VI,CdS,M_A,Li,0,-0.408950131,0.039478005
II-VI,CdS,M_A,Na,0,-0.403807667,0.026715351
II-VI,CdS,M_A,K,0,-0.285551226,0.070266594
II-VI,CdS,M_A,Rb,0,-0.290586031,0.040175723
II-VI,CdS,M_A,Cs,0,-0.267915777,0.035710741
II-VI,CdS,M_A,Be,0,-0.040528216,0.062825472
II-VI,CdS,M_A,Mg,0,0.086559043,0.071756652
II-VI,CdS,M_A,Ca,0,0.21262214,0.227400124
II-VI,CdS,M_A,Sr,0,0.350387835,0.199607204
II-VI,CdS,M_A,Ba,0,0.330136842,0.182360533
II-VI,CdS,M_A,B,0,-0.464374117,0.068446144
II-VI,CdS,M_A,Al,0,-0.384398797,0.031442587
II-VI,CdS,M_A,Ga,0,-0.302841537,0.021857965
II-VI,CdS,M_A,In,0,-0.264075048,0.053734342
II-VI,CdS,M_A,Tl,0,-0.288022312,0.055213395
II-VI,CdS,M_A,C,0,-0.173399275,0.078971924
II-VI,CdS,M_A,Si,0,-0.071006596,0.052174457
II-VI,CdS,M_A,Ge,0,0.048200812,0.038389153
II-VI,CdS,M_A,Sn,0,0.133715933,0.050938954
II-VI,CdS,M_A,Pb,0,-0.116435939,0.037708676
II-VI,CdS,M_A,N,0,-0.467383524,0.050308048
II-VI,CdS,M_A,P,0,-0.237618538,0.054980416
II-VI,CdS,M_A,As,0,-0.163780519,0.033633838
II-VI,CdS,M_A,Sb,0,-0.12825076,0.05642886
II-VI,CdS,M_A,Bi,0,-0.150790024,0.051821356
II-VI,CdS,M_A,O,0,-0.444672463,0.037200973
II-VI,CdS,M_A,S,0,-0.245959283,0.122411027
II-VI,CdS,M_A,Se,0,0.14221788,0.089432201
II-VI,CdS,M_A,Te,0,0.089743248,0.096515965
II-VI,CdS,M_A,F,0,-0.484660104,0.026043268
II-VI,CdS,M_A,Cl,0,-0.379286286,0.026068328
II-VI,CdS,M_A,Br,0,-0.341332006,0.071230207
II-VI,CdS,M_A,I,0,-0.26250706,0.061738442
II-VI,CdS,M_A,Sc,0,0.114798821,0.089404826
II-VI,CdS,M_A,Ti,0,0.122538022,0.02072318
II-VI,CdS,M_A,V,0,0.026038329,0.050797702
II-VI,CdS,M_A,Cr,0,-0.164671546,0.047568359
II-VI,CdS,M_A,Mn,0,-0.086874578,0.053068239
II-VI,CdS,M_A,Fe,0,-0.255479734,0.047788829
II-VI,CdS,M_A,Co,0,-0.352374557,0.026351116
II-VI,CdS,M_A,Ni,0,-0.350956847,0.021043756
II-VI,CdS,M_A,Cu,0,-0.448239207,0.023554429
II-VI,CdS,M_A,Zn,0,-0.320449007,0.028246929
II-VI,CdS,M_A,Y,0,0.131819704,0.139155171
II-VI,CdS,M_A,Zr,0,0.470472268,0.134565618
II-VI,CdS,M_A,Nb,0,0.137150337,0.047409082
II-VI,CdS,M_A,Mo,0,0.060342037,0.075379617
II-VI,CdS,M_A,Tc,0,0.066896198,0.046913594
II-VI,CdS,M_A,Ru,0,0.002043554,0.067485266
II-VI,CdS,M_A,Rh,0,-0.153621922,0.052716964
II-VI,CdS,M_A,Pd,0,-0.335053648,0.010417796
